pragmeta_trial_id,doi,domain_name,quote,best_match,ratio
710,10.1186/s12931-015-0170-1,Follow-up,"After two years of follow-up, a total of 100 patients (58% of the included patients), 51 patients in the IC group and 49 patients in the UC group, were available for evaluation.","After two years of follow-up, a total of 100 patients (58% of the included patients), 51 patients in the IC group and 49 patients in the UC group, were available for evaluation",100.0
710,10.1186/s12931-015-0170-1,Primary outcome,The primary outcomes were: [1] Number of hospital admissions caused by AECOPD (HA) and [2] number of in-hospital days (HD) due to AECOPD.,The primary outcomes were: [1] Number of hospital admissions caused by AECOPD (HA) and [2] number of in-hospital days (HD) due to AECOPD.,100.0
710,10.1186/s12931-015-0170-1,Primary analysis,Data from patients who completed a minimum of two years of follow-up were included in the analysis.,Data from patients who completed a minimum of two years of follow-up were included in the analysis.,100.0
1594,10.1002/art.24106,Eligibility,Patients with RA for <2 years who had never taken MTX and who self-reported work impairment were randomized to adalimumab + MTX or placebo + MTX for 56 weeks.,patients with RA for <2 years who had never taken MTX and who self-reported work impairment were randomized to adalimumab + MTX or placebo + MTX for 56 weeks,100.0
1594,10.1002/art.24106,Eligibility,"Patients with active infections (including tuberculosis), previous malignancy, and uncontrolled concomitant illness were excluded.","Patients with active infections (including tuberculosis), previous malignancy, and uncontrolled concomitant illness were excluded.",100.0
1594,10.1002/art.24106,Eligibility,"Other exclusion criteria comprised long-term sick leave, inflammatory arthritis other than RA, juvenile RA, significantly abnormal laboratory results, pregnancy/breastfeeding, human immunodeficiency virus infection, other chronic infections, demyelination, and inability to give informed consent.","Other exclusion criteria comprised long-term sick leave, inflammatory arthritis other than RA, juvenile RA, significantly abnormal laboratory results, pregnancy/breastfeeding, human immunodeficiency virus infection, other chronic infections, demyelination, and inability to give informed consent.",100.0
1594,10.1002/art.24106,Recruitment,"During the recruitment period (March 5, 2003 through December 2, 2004), 162 patients were screened and 148 were randomized to adalimumab + MTX (n = 75) or placebo + MTX (n = 73).","During the recruitment period (March 5, 2003 through December 2, 2004), 162 patients were screened and 148 were randomized to adalimumab + MTX (n = 75) or placebo + MTX (n = 73).",100.0
1594,10.1002/art.24106,Setting,"This was a 56-week, multicenter, randomized, double-blind, placebo-controlled study.","This was a 56-week, multicenter, randomized, double-blind, placebo-controlled study.",100.0
1594,10.1002/art.24106,Organisation,"Treatment was well tolerated, with no significant differences between the groups. There were no cases of malignancies or tuberculosis. Our study had the same percentage of patients with serious adverse events (11%) as the ASPIRE study. The rates of serious adverse events were 21.0 and 20.5 events/100 patient-years, compared with 15.9 and 18.5 for placebo + MTX and adalimumab + MTX, respectively, in the PREMIER study (which additionally reported 21.1 in the adalimumab-only arm). Serious infections were marginally higher in the current study, but with no difference between the groups.","Treatment was well tolerated, with no significant differences between the groups. There were no cases of malignancies or tuberculosis. Our study had the same percentage of patients with serious adverse events (11%) as the ASPIRE study. The rates of serious adverse events were 21.0 and 20.5 events/100 patient-years, compared with 15.9 and 18.5 for placebo + MTX and adalimumab + MTX, respectively, in the PREMIER study (which additionally reported 21.1 in the adalimumab-only arm). Serious infections were marginally higher in the current study, but with no difference between the groups.",100.0
1594,10.1002/art.24106,Flexibility (delivery),"The blind was maintained at all times until data collection was finished and the database was locked, except for 1 patient who became pregnant for whom the blind was broken earlier.","The blind was maintained at all times until data collection was finished and the database was locked, except for 1 patient who became pregnant for whom the blind was broken earlier.",100.0
1594,10.1002/art.24106,Flexibility (adherence),"Rules for participant withdrawal from the trial included job loss, imminent job loss, and adverse events (at the discretion of the physician). Physicians had the ability to withdraw patients due to an unacceptably high disease activity in the interest of the patient's care.","Rules for participant withdrawal from the trial included job loss, imminent job loss, and adverse events (at the discretion of the physician). Physicians had the ability to withdraw patients due to an unacceptably high disease activity in the interest of the patient's care.",100.0
1594,10.1002/art.24106,Follow-up,"This was a 56-week, multicenter, randomized, double-blind, placebo-controlled study.","This was a 56-week, multicenter, randomized, double-blind, placebo-controlled study.",100.0
1594,10.1002/art.24106,Primary outcome,"The primary end point of the study was job loss of any cause and/or imminent job loss, defined as a failure to achieve an ACR 20% (ACR20) response at/after week 16 and either a WIS score deterioration from baseline or a persistently high WIS score (>17).","The primary end point of the study was job loss of any cause and/or imminent job loss, defined as a failure to achieve an ACR 20% (ACR20) response at/after week 16 and either a WIS score deterioration from baseline or a persistently high WIS score (>17).",100.0
1594,10.1002/art.24106,Primary analysis,"According to the statistical analysis plan finalized before database lock, missing values for the primary end point (e.g., participants who discontinued the study prior to week 56 without having been affected by job loss/imminent job loss) were to be classified as no job loss/imminent job loss for the primary analysis.","According to the statistical analysis plan finalized before database lock, missing values for the primary end point (e.g., participants who discontinued the study prior to week 56 without having been affected by job loss/imminent job loss) were to be classified as no job loss/imminent job loss for the primary analysis.",100.0
1139,10.1016/s0140-6736(18)30298-8,Eligibility,"Exclusion criteria were recurrent umbilical hernia, incarcerated umbilical hernia, incisional hernia or epigastric hernia, an American Society of Anesthesiologists (ASA) classification higher than ASA III, or one or more of the following diseases in their medical history: midline laparotomy, laparoscopy with an umbilical entrance port, ascites, peritoneal dialysis, or liver cirrhosis.","Exclusion criteria were recurrent umbilical hernia, incarcerated umbilical hernia, incisional hernia or epigastric hernia, an American Society of Anesthesiologists (ASA) classification higher than ASA III, or one or more of the following diseases in their medical history: midline laparotomy, laparoscopy with an umbilical entrance port, ascites, peritoneal dialysis, or liver cirrhosis.",100.0
